Name,ID,Genre,Popularity,Followers,Spotify URL,Nationality
EXILE,6zGmypGQUBXD4ZC9EbfMme,j-pop,57,1003919,"<a href=""https://open.spotify.com/artist/6zGmypGQUBXD4ZC9EbfMme"" target=""_blank"">https://open.spotify.com/artist/6zGmypGQUBXD4ZC9EbfMme</a>",Japanese
Nana Mizuki,0W2x7650Lt2CEIIcLHXmsE,anime,48,264401,"<a href=""https://open.spotify.com/artist/0W2x7650Lt2CEIIcLHXmsE"" target=""_blank"">https://open.spotify.com/artist/0W2x7650Lt2CEIIcLHXmsE</a>",Japanese
Namie Amuro,4BmWSGKG6HiYvLuJvZ9afa,classic j-pop,43,1563142,"<a href=""https://open.spotify.com/artist/4BmWSGKG6HiYvLuJvZ9afa"" target=""_blank"">https://open.spotify.com/artist/4BmWSGKG6HiYvLuJvZ9afa</a>",Japanese
Ayumi Hamasaki,3Mvc8kRgr8LRYYgvFmlZqn,classic j-pop,59,950798,"<a href=""https://open.spotify.com/artist/3Mvc8kRgr8LRYYgvFmlZqn"" target=""_blank"">https://open.spotify.com/artist/3Mvc8kRgr8LRYYgvFmlZqn</a>",Japanese
Keyakizaka46,03E7w8NrBr4lNCK33TQyil,j-idol,50,617418,"<a href=""https://open.spotify.com/artist/03E7w8NrBr4lNCK33TQyil"" target=""_blank"">https://open.spotify.com/artist/03E7w8NrBr4lNCK33TQyil</a>",Japanese
Gen Hoshino,1S2S00lgLYLGHWA44qGEUs,j-acoustic,61,1975821,"<a href=""https://open.spotify.com/artist/1S2S00lgLYLGHWA44qGEUs"" target=""_blank"">https://open.spotify.com/artist/1S2S00lgLYLGHWA44qGEUs</a>",Japanese
SEKAI NO OWARI,7HwzlRPa9Ad0I8rK0FPzzK,anime,68,2664407,"<a href=""https://open.spotify.com/artist/7HwzlRPa9Ad0I8rK0FPzzK"" target=""_blank"">https://open.spotify.com/artist/7HwzlRPa9Ad0I8rK0FPzzK</a>",Japanese
B'z,7i9bNUSGORP5MIgrii3cJc,j-pop,63,904774,"<a href=""https://open.spotify.com/artist/7i9bNUSGORP5MIgrii3cJc"" target=""_blank"">https://open.spotify.com/artist/7i9bNUSGORP5MIgrii3cJc</a>",Japanese
J SOUL BROTHERS III,1g51NlHKUXlgfvGP22m0uD,j-division,54,908389,"<a href=""https://open.spotify.com/artist/1g51NlHKUXlgfvGP22m0uD"" target=""_blank"">https://open.spotify.com/artist/1g51NlHKUXlgfvGP22m0uD</a>",Japanese
RADWIMPS,1EowJ1WwkMzkCkRomFhui7,j-pop,73,4111580,"<a href=""https://open.spotify.com/artist/1EowJ1WwkMzkCkRomFhui7"" target=""_blank"">https://open.spotify.com/artist/1EowJ1WwkMzkCkRomFhui7</a>",Japanese
Newsboys,1SZMaiNHfdUuU0qZKZ6y62,ccm,59,1179097,"<a href=""https://open.spotify.com/artist/1SZMaiNHfdUuU0qZKZ6y62"" target=""_blank"">https://open.spotify.com/artist/1SZMaiNHfdUuU0qZKZ6y62</a>",Japanese
AENJAY,1sDPjXJ8bNlkrzbNLR18AQ,,51,686,"<a href=""https://open.spotify.com/artist/1sDPjXJ8bNlkrzbNLR18AQ"" target=""_blank"">https://open.spotify.com/artist/1sDPjXJ8bNlkrzbNLR18AQ</a>",Japanese
中島みゆき,0caDIM0rTovLDe5UdFvK1t,japanese singer-songwriter,53,270573,"<a href=""https://open.spotify.com/artist/0caDIM0rTovLDe5UdFvK1t"" target=""_blank"">https://open.spotify.com/artist/0caDIM0rTovLDe5UdFvK1t</a>",Japanese
AAA,1AyWsgtaIgXbzjJlTx2ZDp,j-pop,55,1321807,"<a href=""https://open.spotify.com/artist/1AyWsgtaIgXbzjJlTx2ZDp"" target=""_blank"">https://open.spotify.com/artist/1AyWsgtaIgXbzjJlTx2ZDp</a>",Japanese
NiziU,3z8diLlUCkN1j9N9ZdnfBJ,j-pop,61,1134426,"<a href=""https://open.spotify.com/artist/3z8diLlUCkN1j9N9ZdnfBJ"" target=""_blank"">https://open.spotify.com/artist/3z8diLlUCkN1j9N9ZdnfBJ</a>",Japanese
Johnny Western,1pzbcKgYA9HtiKRFeodTNV,cowboy western,25,1746,"<a href=""https://open.spotify.com/artist/1pzbcKgYA9HtiKRFeodTNV"" target=""_blank"">https://open.spotify.com/artist/1pzbcKgYA9HtiKRFeodTNV</a>",Japanese
E-girls,6CKN3GUiWMrESH1RKn3ecz,j-idol,46,478948,"<a href=""https://open.spotify.com/artist/6CKN3GUiWMrESH1RKn3ecz"" target=""_blank"">https://open.spotify.com/artist/6CKN3GUiWMrESH1RKn3ecz</a>",Japanese
King Gnu,6wxfx1yhyqjCPYwwxJktR2,j-pop,69,3551554,"<a href=""https://open.spotify.com/artist/6wxfx1yhyqjCPYwwxJktR2"" target=""_blank"">https://open.spotify.com/artist/6wxfx1yhyqjCPYwwxJktR2</a>",Japanese
Kana Nishino,4DDoAL8n6ob19r3jOZEbJI,j-pop,66,1740307,"<a href=""https://open.spotify.com/artist/4DDoAL8n6ob19r3jOZEbJI"" target=""_blank"">https://open.spotify.com/artist/4DDoAL8n6ob19r3jOZEbJI</a>",Japanese
Masaharu Fukuyama,5FGlhIQqewJRV8fx24toG0,classic j-pop,56,960521,"<a href=""https://open.spotify.com/artist/5FGlhIQqewJRV8fx24toG0"" target=""_blank"">https://open.spotify.com/artist/5FGlhIQqewJRV8fx24toG0</a>",Japanese
Aimer,0bAsR2unSRpn6BQPEnNlZm,anime,66,2515141,"<a href=""https://open.spotify.com/artist/0bAsR2unSRpn6BQPEnNlZm"" target=""_blank"">https://open.spotify.com/artist/0bAsR2unSRpn6BQPEnNlZm</a>",Japanese
Superfly,5M8AXrOifBT8elkLKbGPQZ,j-pop,55,1467297,"<a href=""https://open.spotify.com/artist/5M8AXrOifBT8elkLKbGPQZ"" target=""_blank"">https://open.spotify.com/artist/5M8AXrOifBT8elkLKbGPQZ</a>",Japanese
Aqours,6zxQda06WxXX8GmCeYstwV,anime,43,126678,"<a href=""https://open.spotify.com/artist/6zxQda06WxXX8GmCeYstwV"" target=""_blank"">https://open.spotify.com/artist/6zxQda06WxXX8GmCeYstwV</a>",Japanese
BUMP OF CHICKEN,0hSFeqPehe7FtCNWuQ6Bsy,j-pop,64,1291411,"<a href=""https://open.spotify.com/artist/0hSFeqPehe7FtCNWuQ6Bsy"" target=""_blank"">https://open.spotify.com/artist/0hSFeqPehe7FtCNWuQ6Bsy</a>",Japanese
Daichi Miura,4UTEZqrPqLDOhBfraPNciJ,j-pop,50,511665,"<a href=""https://open.spotify.com/artist/4UTEZqrPqLDOhBfraPNciJ"" target=""_blank"">https://open.spotify.com/artist/4UTEZqrPqLDOhBfraPNciJ</a>",Japanese
AKB48,01wau5CL3Z1vfJJWkzBkqg,48g,56,478147,"<a href=""https://open.spotify.com/artist/01wau5CL3Z1vfJJWkzBkqg"" target=""_blank"">https://open.spotify.com/artist/01wau5CL3Z1vfJJWkzBkqg</a>",Japanese
Yuzu,0K6W7GqrTYcArkCE0BCi4f,,0,1,"<a href=""https://open.spotify.com/artist/0K6W7GqrTYcArkCE0BCi4f"" target=""_blank"">https://open.spotify.com/artist/0K6W7GqrTYcArkCE0BCi4f</a>",Japanese
Kyary Pamyu Pamyu,7Gh6fW49xfXLP8DTWaLVJP,j-idol,51,478373,"<a href=""https://open.spotify.com/artist/7Gh6fW49xfXLP8DTWaLVJP"" target=""_blank"">https://open.spotify.com/artist/7Gh6fW49xfXLP8DTWaLVJP</a>",Japanese
Yui,0r2iitlIO7Ogaxqy1DErUg,,25,4071,"<a href=""https://open.spotify.com/artist/0r2iitlIO7Ogaxqy1DErUg"" target=""_blank"">https://open.spotify.com/artist/0r2iitlIO7Ogaxqy1DErUg</a>",Japanese
SEKAI NO OWARI,7HwzlRPa9Ad0I8rK0FPzzK,anime,68,2664407,"<a href=""https://open.spotify.com/artist/7HwzlRPa9Ad0I8rK0FPzzK"" target=""_blank"">https://open.spotify.com/artist/7HwzlRPa9Ad0I8rK0FPzzK</a>",Japanese
Yorushika,5aaJx00bPbQWEi9gCSqc0n,,14,1440,"<a href=""https://open.spotify.com/artist/5aaJx00bPbQWEi9gCSqc0n"" target=""_blank"">https://open.spotify.com/artist/5aaJx00bPbQWEi9gCSqc0n</a>",Japanese
LISA,5L1lO4eRHmJ7a0Q6csE5cT,k-pop,82,8725102,"<a href=""https://open.spotify.com/artist/5L1lO4eRHmJ7a0Q6csE5cT"" target=""_blank"">https://open.spotify.com/artist/5L1lO4eRHmJ7a0Q6csE5cT</a>",Japanese
Tokyo Incidents,6KQWWzFLPQbqomJrieHAW5,anime,52,845121,"<a href=""https://open.spotify.com/artist/6KQWWzFLPQbqomJrieHAW5"" target=""_blank"">https://open.spotify.com/artist/6KQWWzFLPQbqomJrieHAW5</a>",Japanese
Gesu No Kiwami Otome,1ieluXFoq2RRxMXZIQksTz,j-pop,50,402891,"<a href=""https://open.spotify.com/artist/1ieluXFoq2RRxMXZIQksTz"" target=""_blank"">https://open.spotify.com/artist/1ieluXFoq2RRxMXZIQksTz</a>",Japanese
ASIAN KUNG-FU GENERATION,0MK8l3nURwwQIjafvXoJJt,anime,61,1059391,"<a href=""https://open.spotify.com/artist/0MK8l3nURwwQIjafvXoJJt"" target=""_blank"">https://open.spotify.com/artist/0MK8l3nURwwQIjafvXoJJt</a>",Japanese
Nana Mizuki,0W2x7650Lt2CEIIcLHXmsE,anime,48,264401,"<a href=""https://open.spotify.com/artist/0W2x7650Lt2CEIIcLHXmsE"" target=""_blank"">https://open.spotify.com/artist/0W2x7650Lt2CEIIcLHXmsE</a>",Japanese
Angela Aki,7if7UQ2RpiPgIvUkgomgR7,j-pop,42,140886,"<a href=""https://open.spotify.com/artist/7if7UQ2RpiPgIvUkgomgR7"" target=""_blank"">https://open.spotify.com/artist/7if7UQ2RpiPgIvUkgomgR7</a>",Japanese
Fujii Kaze,6bDWAcdtVR3WHz2xtiIPUi,japanese teen pop,73,3499809,"<a href=""https://open.spotify.com/artist/6bDWAcdtVR3WHz2xtiIPUi"" target=""_blank"">https://open.spotify.com/artist/6bDWAcdtVR3WHz2xtiIPUi</a>",Japanese
Momoiro Clover Z,3Zl0EsuYV23OgNw6WqGelN,denpa-kei,50,215664,"<a href=""https://open.spotify.com/artist/3Zl0EsuYV23OgNw6WqGelN"" target=""_blank"">https://open.spotify.com/artist/3Zl0EsuYV23OgNw6WqGelN</a>",Japanese
NMB48,1DdzMfvcBzMgdX5iPu69wk,48g,40,83438,"<a href=""https://open.spotify.com/artist/1DdzMfvcBzMgdX5iPu69wk"" target=""_blank"">https://open.spotify.com/artist/1DdzMfvcBzMgdX5iPu69wk</a>",Japanese
HKT48,4gEIINdqeWnlTnmdsCUVBf,48g,34,72954,"<a href=""https://open.spotify.com/artist/4gEIINdqeWnlTnmdsCUVBf"" target=""_blank"">https://open.spotify.com/artist/4gEIINdqeWnlTnmdsCUVBf</a>",Japanese
RADWIMPS,1EowJ1WwkMzkCkRomFhui7,j-pop,73,4111580,"<a href=""https://open.spotify.com/artist/1EowJ1WwkMzkCkRomFhui7"" target=""_blank"">https://open.spotify.com/artist/1EowJ1WwkMzkCkRomFhui7</a>",Japanese
UVERworld,6m14xgA0m3w92UM7ujJgky,anime,60,1145551,"<a href=""https://open.spotify.com/artist/6m14xgA0m3w92UM7ujJgky"" target=""_blank"">https://open.spotify.com/artist/6m14xgA0m3w92UM7ujJgky</a>",Japanese
GReeeeN,14T8NkbwXVZgbOvwnuGV89,j-pop,62,2348115,"<a href=""https://open.spotify.com/artist/14T8NkbwXVZgbOvwnuGV89"" target=""_blank"">https://open.spotify.com/artist/14T8NkbwXVZgbOvwnuGV89</a>",Japanese
Kyu Sakamoto,3WKkjW8B7x5UZmfC9pnDmN,enka,40,32173,"<a href=""https://open.spotify.com/artist/3WKkjW8B7x5UZmfC9pnDmN"" target=""_blank"">https://open.spotify.com/artist/3WKkjW8B7x5UZmfC9pnDmN</a>",Japanese
PornoGraffitti,5jQa0f5MIMPEK7udL7UpI6,j-pop,60,922394,"<a href=""https://open.spotify.com/artist/5jQa0f5MIMPEK7udL7UpI6"" target=""_blank"">https://open.spotify.com/artist/5jQa0f5MIMPEK7udL7UpI6</a>",Japanese
Uru,6le80R1opKnTlP4o3KvA2k,j-pop,61,973944,"<a href=""https://open.spotify.com/artist/6le80R1opKnTlP4o3KvA2k"" target=""_blank"">https://open.spotify.com/artist/6le80R1opKnTlP4o3KvA2k</a>",Japanese
Shota Shimizu,2ZjWbNQAjL74Pf4aqikIz2,j-pop,61,1539525,"<a href=""https://open.spotify.com/artist/2ZjWbNQAjL74Pf4aqikIz2"" target=""_blank"">https://open.spotify.com/artist/2ZjWbNQAjL74Pf4aqikIz2</a>",Japanese
サザンオールスターズ,79nkC8XZ5ohEVU0Xlf5Ael,classic j-pop,67,1883750,"<a href=""https://open.spotify.com/artist/79nkC8XZ5ohEVU0Xlf5Ael"" target=""_blank"">https://open.spotify.com/artist/79nkC8XZ5ohEVU0Xlf5Ael</a>",Japanese
Wink,12zhECtz6sIwtvL5BMkLLp,burmese pop,29,4441,"<a href=""https://open.spotify.com/artist/12zhECtz6sIwtvL5BMkLLp"" target=""_blank"">https://open.spotify.com/artist/12zhECtz6sIwtvL5BMkLLp</a>",Japanese
Yoko Oginome,6yqXW1ZKNeDm04DguLHoJk,classic city pop,42,94583,"<a href=""https://open.spotify.com/artist/6yqXW1ZKNeDm04DguLHoJk"" target=""_blank"">https://open.spotify.com/artist/6yqXW1ZKNeDm04DguLHoJk</a>",Japanese
Akiko Shikata,02cA6HOfFA5oEYiEw67Ckn,doujin,21,30634,"<a href=""https://open.spotify.com/artist/02cA6HOfFA5oEYiEw67Ckn"" target=""_blank"">https://open.spotify.com/artist/02cA6HOfFA5oEYiEw67Ckn</a>",Japanese
BiSH,0ebinq3ZTOQAJNag4sBTJj,anime,51,390484,"<a href=""https://open.spotify.com/artist/0ebinq3ZTOQAJNag4sBTJj"" target=""_blank"">https://open.spotify.com/artist/0ebinq3ZTOQAJNag4sBTJj</a>",Japanese
Fujii Kaze,6bDWAcdtVR3WHz2xtiIPUi,japanese teen pop,73,3499809,"<a href=""https://open.spotify.com/artist/6bDWAcdtVR3WHz2xtiIPUi"" target=""_blank"">https://open.spotify.com/artist/6bDWAcdtVR3WHz2xtiIPUi</a>",Japanese
Hinatazaka46,0eQSoTI7sQENREQM8Klp2j,j-pop girl group,51,321219,"<a href=""https://open.spotify.com/artist/0eQSoTI7sQENREQM8Klp2j"" target=""_blank"">https://open.spotify.com/artist/0eQSoTI7sQENREQM8Klp2j</a>",Japanese
Momoiro Clover Z,3Zl0EsuYV23OgNw6WqGelN,denpa-kei,50,215664,"<a href=""https://open.spotify.com/artist/3Zl0EsuYV23OgNw6WqGelN"" target=""_blank"">https://open.spotify.com/artist/3Zl0EsuYV23OgNw6WqGelN</a>",Japanese
Perfume,2XMxWKPKCxoLkSdpCViCnr,bitpop,55,818143,"<a href=""https://open.spotify.com/artist/2XMxWKPKCxoLkSdpCViCnr"" target=""_blank"">https://open.spotify.com/artist/2XMxWKPKCxoLkSdpCViCnr</a>",Japanese
PornoGraffitti,5jQa0f5MIMPEK7udL7UpI6,j-pop,60,922394,"<a href=""https://open.spotify.com/artist/5jQa0f5MIMPEK7udL7UpI6"" target=""_blank"">https://open.spotify.com/artist/5jQa0f5MIMPEK7udL7UpI6</a>",Japanese
King & Prince,1nzId6SLDDTUTRV7lNbgxp,,61,170010,"<a href=""https://open.spotify.com/artist/1nzId6SLDDTUTRV7lNbgxp"" target=""_blank"">https://open.spotify.com/artist/1nzId6SLDDTUTRV7lNbgxp</a>",Japanese
AENJAY,1sDPjXJ8bNlkrzbNLR18AQ,,51,686,"<a href=""https://open.spotify.com/artist/1sDPjXJ8bNlkrzbNLR18AQ"" target=""_blank"">https://open.spotify.com/artist/1sDPjXJ8bNlkrzbNLR18AQ</a>",Japanese
Nogizaka46,08lN7bm4Etec8ETFxaTUmq,j-idol,62,1254269,"<a href=""https://open.spotify.com/artist/08lN7bm4Etec8ETFxaTUmq"" target=""_blank"">https://open.spotify.com/artist/08lN7bm4Etec8ETFxaTUmq</a>",Japanese
MIYAVI,7sBtBCNVRujQhaHDODkfTN,visual kei,52,305320,"<a href=""https://open.spotify.com/artist/7sBtBCNVRujQhaHDODkfTN"" target=""_blank"">https://open.spotify.com/artist/7sBtBCNVRujQhaHDODkfTN</a>",Japanese
Momoko Kikuchi,0gT302jqzDIhNWY8YpzDCs,classic city pop,43,40288,"<a href=""https://open.spotify.com/artist/0gT302jqzDIhNWY8YpzDCs"" target=""_blank"">https://open.spotify.com/artist/0gT302jqzDIhNWY8YpzDCs</a>",Japanese
Yuki Saito,3b1ILSjPEq1AXyfmZXkPGr,idol kayo,38,57009,"<a href=""https://open.spotify.com/artist/3b1ILSjPEq1AXyfmZXkPGr"" target=""_blank"">https://open.spotify.com/artist/3b1ILSjPEq1AXyfmZXkPGr</a>",Japanese
PornoGraffitti,5jQa0f5MIMPEK7udL7UpI6,j-pop,60,922394,"<a href=""https://open.spotify.com/artist/5jQa0f5MIMPEK7udL7UpI6"" target=""_blank"">https://open.spotify.com/artist/5jQa0f5MIMPEK7udL7UpI6</a>",Japanese
Keisuke Kuwata,6YIqgghQqnkNne8BKQpW6v,j-pop,56,770815,"<a href=""https://open.spotify.com/artist/6YIqgghQqnkNne8BKQpW6v"" target=""_blank"">https://open.spotify.com/artist/6YIqgghQqnkNne8BKQpW6v</a>",Japanese
Ikimonogakari,5YneEA2nLtAhkD5t2769lZ,anime,62,1402318,"<a href=""https://open.spotify.com/artist/5YneEA2nLtAhkD5t2769lZ"" target=""_blank"">https://open.spotify.com/artist/5YneEA2nLtAhkD5t2769lZ</a>",Japanese
Spitz,5k1WEJKt6QUX6bh1B5nSON,,5,120,"<a href=""https://open.spotify.com/artist/5k1WEJKt6QUX6bh1B5nSON"" target=""_blank"">https://open.spotify.com/artist/5k1WEJKt6QUX6bh1B5nSON</a>",Japanese
The Blue Hearts,5b1NQwr0WpJwTrTRmHfjZw,,7,39047,"<a href=""https://open.spotify.com/artist/5b1NQwr0WpJwTrTRmHfjZw"" target=""_blank"">https://open.spotify.com/artist/5b1NQwr0WpJwTrTRmHfjZw</a>",Japanese
Dragon Ash,2wDlv5Qp9pffOqnO4vdn8L,anime,46,296849,"<a href=""https://open.spotify.com/artist/2wDlv5Qp9pffOqnO4vdn8L"" target=""_blank"">https://open.spotify.com/artist/2wDlv5Qp9pffOqnO4vdn8L</a>",Japanese
King's Kids,0mUb9kdqRsFC4DTmIvlQ6l,,1,48,"<a href=""https://open.spotify.com/artist/0mUb9kdqRsFC4DTmIvlQ6l"" target=""_blank"">https://open.spotify.com/artist/0mUb9kdqRsFC4DTmIvlQ6l</a>",Japanese
Yuzu,0K6W7GqrTYcArkCE0BCi4f,,0,1,"<a href=""https://open.spotify.com/artist/0K6W7GqrTYcArkCE0BCi4f"" target=""_blank"">https://open.spotify.com/artist/0K6W7GqrTYcArkCE0BCi4f</a>",Japanese
HKT48,4gEIINdqeWnlTnmdsCUVBf,48g,34,72954,"<a href=""https://open.spotify.com/artist/4gEIINdqeWnlTnmdsCUVBf"" target=""_blank"">https://open.spotify.com/artist/4gEIINdqeWnlTnmdsCUVBf</a>",Japanese
KAT-TUN,5HQAzIHOdemXR2DoevwhjT,j-pop boy group,31,135442,"<a href=""https://open.spotify.com/artist/5HQAzIHOdemXR2DoevwhjT"" target=""_blank"">https://open.spotify.com/artist/5HQAzIHOdemXR2DoevwhjT</a>",Japanese
DREAMS COME TRUE,2mJOGcLR3aCHkM1uAF93or,classic j-pop,60,1571034,"<a href=""https://open.spotify.com/artist/2mJOGcLR3aCHkM1uAF93or"" target=""_blank"">https://open.spotify.com/artist/2mJOGcLR3aCHkM1uAF93or</a>",Japanese
back number,6rs1KAoQnFalSqSU4LTh8g,j-pop,74,4815928,"<a href=""https://open.spotify.com/artist/6rs1KAoQnFalSqSU4LTh8g"" target=""_blank"">https://open.spotify.com/artist/6rs1KAoQnFalSqSU4LTh8g</a>",Japanese
SMAP,3EElXq9rNiIHwx0eaLbVqD,,6,1266,"<a href=""https://open.spotify.com/artist/3EElXq9rNiIHwx0eaLbVqD"" target=""_blank"">https://open.spotify.com/artist/3EElXq9rNiIHwx0eaLbVqD</a>",Japanese
Miwa,6Y1cYyAqPwrzXNogyOKzDd,japanese progressive house,15,894,"<a href=""https://open.spotify.com/artist/6Y1cYyAqPwrzXNogyOKzDd"" target=""_blank"">https://open.spotify.com/artist/6Y1cYyAqPwrzXNogyOKzDd</a>",Japanese
Perfume,2XMxWKPKCxoLkSdpCViCnr,bitpop,55,818143,"<a href=""https://open.spotify.com/artist/2XMxWKPKCxoLkSdpCViCnr"" target=""_blank"">https://open.spotify.com/artist/2XMxWKPKCxoLkSdpCViCnr</a>",Japanese
Tatsuro Yamashita,41hQ0PoEyj9xEBhwt73aWC,classic city pop,36,291042,"<a href=""https://open.spotify.com/artist/41hQ0PoEyj9xEBhwt73aWC"" target=""_blank"">https://open.spotify.com/artist/41hQ0PoEyj9xEBhwt73aWC</a>",Japanese
Kenshi Yonezu,1snhtMLeb2DYoMOcVbb8iB,anime,76,6142373,"<a href=""https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB"" target=""_blank"">https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB</a>",Japanese
Kyary Pamyu Pamyu,7Gh6fW49xfXLP8DTWaLVJP,j-idol,51,478373,"<a href=""https://open.spotify.com/artist/7Gh6fW49xfXLP8DTWaLVJP"" target=""_blank"">https://open.spotify.com/artist/7Gh6fW49xfXLP8DTWaLVJP</a>",Japanese
E-girls,6CKN3GUiWMrESH1RKn3ecz,j-idol,46,478948,"<a href=""https://open.spotify.com/artist/6CKN3GUiWMrESH1RKn3ecz"" target=""_blank"">https://open.spotify.com/artist/6CKN3GUiWMrESH1RKn3ecz</a>",Japanese
Newsboys,1SZMaiNHfdUuU0qZKZ6y62,ccm,59,1179097,"<a href=""https://open.spotify.com/artist/1SZMaiNHfdUuU0qZKZ6y62"" target=""_blank"">https://open.spotify.com/artist/1SZMaiNHfdUuU0qZKZ6y62</a>",Japanese
AKB48,01wau5CL3Z1vfJJWkzBkqg,48g,56,478147,"<a href=""https://open.spotify.com/artist/01wau5CL3Z1vfJJWkzBkqg"" target=""_blank"">https://open.spotify.com/artist/01wau5CL3Z1vfJJWkzBkqg</a>",Japanese
Arashi,3NhcYJeKTscQ6xO2S6bFUZ,,0,4273,"<a href=""https://open.spotify.com/artist/3NhcYJeKTscQ6xO2S6bFUZ"" target=""_blank"">https://open.spotify.com/artist/3NhcYJeKTscQ6xO2S6bFUZ</a>",Japanese
Gen Hoshino,1S2S00lgLYLGHWA44qGEUs,j-acoustic,61,1975821,"<a href=""https://open.spotify.com/artist/1S2S00lgLYLGHWA44qGEUs"" target=""_blank"">https://open.spotify.com/artist/1S2S00lgLYLGHWA44qGEUs</a>",Japanese
EXILE,6zGmypGQUBXD4ZC9EbfMme,j-pop,57,1003919,"<a href=""https://open.spotify.com/artist/6zGmypGQUBXD4ZC9EbfMme"" target=""_blank"">https://open.spotify.com/artist/6zGmypGQUBXD4ZC9EbfMme</a>",Japanese
Kana Nishino,4DDoAL8n6ob19r3jOZEbJI,j-pop,66,1740307,"<a href=""https://open.spotify.com/artist/4DDoAL8n6ob19r3jOZEbJI"" target=""_blank"">https://open.spotify.com/artist/4DDoAL8n6ob19r3jOZEbJI</a>",Japanese
Kenshi Yonezu,1snhtMLeb2DYoMOcVbb8iB,anime,76,6142373,"<a href=""https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB"" target=""_blank"">https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB</a>",Japanese
Nogizaka46,08lN7bm4Etec8ETFxaTUmq,j-idol,62,1254269,"<a href=""https://open.spotify.com/artist/08lN7bm4Etec8ETFxaTUmq"" target=""_blank"">https://open.spotify.com/artist/08lN7bm4Etec8ETFxaTUmq</a>",Japanese
LISA,5L1lO4eRHmJ7a0Q6csE5cT,k-pop,82,8725102,"<a href=""https://open.spotify.com/artist/5L1lO4eRHmJ7a0Q6csE5cT"" target=""_blank"">https://open.spotify.com/artist/5L1lO4eRHmJ7a0Q6csE5cT</a>",Japanese
Aimer,0bAsR2unSRpn6BQPEnNlZm,anime,66,2515141,"<a href=""https://open.spotify.com/artist/0bAsR2unSRpn6BQPEnNlZm"" target=""_blank"">https://open.spotify.com/artist/0bAsR2unSRpn6BQPEnNlZm</a>",Japanese
Azis,1vAwQYTE1k5MBhNsvqphp1,bulgarian pop,51,117313,"<a href=""https://open.spotify.com/artist/1vAwQYTE1k5MBhNsvqphp1"" target=""_blank"">https://open.spotify.com/artist/1vAwQYTE1k5MBhNsvqphp1</a>",Bulgarian
Andrea Sannino,0Be7S4Y84fABK93znoAeVO,canzone napoletana,47,40860,"<a href=""https://open.spotify.com/artist/0Be7S4Y84fABK93znoAeVO"" target=""_blank"">https://open.spotify.com/artist/0Be7S4Y84fABK93znoAeVO</a>",Bulgarian
Grafa,0zUxMjQG8WbO7NTIqCuGX1,bulgarian pop,34,43316,"<a href=""https://open.spotify.com/artist/0zUxMjQG8WbO7NTIqCuGX1"" target=""_blank"">https://open.spotify.com/artist/0zUxMjQG8WbO7NTIqCuGX1</a>",Bulgarian
Mihaela Fileva,4tLUiRuS5pMJRavaw6utMb,bulgarian pop,35,32205,"<a href=""https://open.spotify.com/artist/4tLUiRuS5pMJRavaw6utMb"" target=""_blank"">https://open.spotify.com/artist/4tLUiRuS5pMJRavaw6utMb</a>",Bulgarian
Krisko,4oopAFtLdKXCoq2XoEjDZD,bulgarian hip hop,51,142212,"<a href=""https://open.spotify.com/artist/4oopAFtLdKXCoq2XoEjDZD"" target=""_blank"">https://open.spotify.com/artist/4oopAFtLdKXCoq2XoEjDZD</a>",Bulgarian
Kristian Kostov,1JjIKP5IOuEDXQVZsbUiB2,,34,39249,"<a href=""https://open.spotify.com/artist/1JjIKP5IOuEDXQVZsbUiB2"" target=""_blank"">https://open.spotify.com/artist/1JjIKP5IOuEDXQVZsbUiB2</a>",Bulgarian
Maria Ilieva,6cl0Mzx0Mt4XY5NSk89KLx,bulgarian pop,32,20371,"<a href=""https://open.spotify.com/artist/6cl0Mzx0Mt4XY5NSk89KLx"" target=""_blank"">https://open.spotify.com/artist/6cl0Mzx0Mt4XY5NSk89KLx</a>",Bulgarian
Lora Karadjova,6HcyAWf6DW9IFkb2eLHPcr,bulgarian hip hop,26,670,"<a href=""https://open.spotify.com/artist/6HcyAWf6DW9IFkb2eLHPcr"" target=""_blank"">https://open.spotify.com/artist/6HcyAWf6DW9IFkb2eLHPcr</a>",Bulgarian
100 Kila,1eSLQvCYcfd5f1jgxBGbKJ,bulgarian hip hop,40,94299,"<a href=""https://open.spotify.com/artist/1eSLQvCYcfd5f1jgxBGbKJ"" target=""_blank"">https://open.spotify.com/artist/1eSLQvCYcfd5f1jgxBGbKJ</a>",Bulgarian
Fiki,7JLPN5CklYCRotAvFGw4Q1,bulgarian pop,43,119209,"<a href=""https://open.spotify.com/artist/7JLPN5CklYCRotAvFGw4Q1"" target=""_blank"">https://open.spotify.com/artist/7JLPN5CklYCRotAvFGw4Q1</a>",Bulgarian
Desi Slava,1FYHEsfPuSTAOV5oK1CNXG,bulgarian pop,40,73790,"<a href=""https://open.spotify.com/artist/1FYHEsfPuSTAOV5oK1CNXG"" target=""_blank"">https://open.spotify.com/artist/1FYHEsfPuSTAOV5oK1CNXG</a>",Bulgarian
